0,1,2
-0.42087645166268045,-0.5287795193483369,-0.926841779622241
-0.5443691198891365,0.7114252967242406,1.0519221722037344
-0.6559999699840686,-2.103474092829339,0.5138313893372142
0.7951002635715398,-0.1597287647393309,0.07392754228924794
-1.2322195198470025,-0.6051763821629291,-0.7927466791374584
0.2936564794731542,0.6958917072014316,0.8992796440515738
-0.7364876959087322,1.8369470524226656,0.14650690389667217
0.7702164365156614,0.8339172690204161,0.2773988045057528
0.5415648147939711,0.7175997246917993,0.16321043345230157
-0.13048239283985738,-0.6820660359531836,2.261753800022876
-0.4366434144160249,0.28013894929080907,0.4390995811392442
-1.244964108861775,-0.20330234631800415,0.1425730890392006
0.6851867788581337,-0.8472816923621544,0.4768441046863178
-2.0689517106131174,-0.34662213365471817,1.7678795661538718
-1.0261153183190364,0.5908259783233445,-0.3980423723415227
0.6771235038783918,-0.8749273106925601,0.025965429376645133
0.021926404286839795,0.4002274731860049,0.854299761420117
-1.0876769010095497,-0.2669336069236239,-1.6588569991450397
-0.7582175465915774,-0.4531869272134714,2.056002036237872
-0.5943691860381817,-0.9233224082950113,0.6672027964352607
0.740079868222251,0.08070517577001704,-0.6777321983035424
0.9409257872748553,0.770862882080317,-0.903372174345656
-1.1769094256343828,0.3343124204926162,-0.5560125635251842
0.4175807705145563,-1.3841616536195533,-0.6914596684554443
0.61121291493226,-1.1335905740531969,-0.7023443869945963
-0.4577627929075885,0.2148597856486987,0.3940345711119302
0.7479032389251095,-0.37400817176849865,-0.8174304666004878
-0.232629939990264,0.8242856325541174,-0.7139027905258503
1.9774935230221582,1.853908942129605,0.4081104462933077
1.9420398098671001,-1.6251899436204698,0.7294946018356337
1.145217532258595,-0.5844980120248092,0.4144926377375959
0.5255286037140664,-0.7922450854240718,0.8109200653940073
0.30252279309393143,1.258694583960407,-1.5393326224236465
-0.1939680158754002,-1.398709737058467,0.12664197568341992
0.08772493375859972,0.43228735179776334,0.7967608033949303
0.08384145764901935,0.15287237787164268,0.3666322265071878
-2.6068734123478423,0.13387886816910594,1.355516285123976
0.6471870861940827,1.6567647794668494,-0.42129411229661906
-0.7969915967022684,1.3669643156119227,-0.22333152564013442
-0.3193964662664135,-1.6845379483907295,0.0009262325180719039
2.136745064154346,-0.6440200170889067,1.1223409762319685
0.6361800321278903,-1.0475410129094476,0.11049206832588813
1.2003348099472804,-0.08008732255396066,0.6611639907173165
-0.020433283266703975,0.0327836005732075,-0.35320041800353247
-1.8264757710677486,-0.4660722074505312,0.06115427979774247
-1.19299926266793,1.2201703093025953,1.4266319721617442
0.2074957125112083,-1.2230372694999454,-1.2855030243105459
-0.27674740715662727,-1.1424493042226807,0.47634117565986855
0.8434878124612564,-0.08160797295935575,0.923718085681519
-0.4028618284857551,-1.1244201644978913,0.5383000201982173
0.4980288802927171,-0.8837106850578662,0.6388776008566107
