0,1,2
0.327552707059891,-0.4020837085440707,0.8369046033886667
0.32773215499875996,-0.3058896175152837,-1.8023616153374322
-1.6940823084841146,-0.5272836723077677,1.5768781230341338
-0.2652499857955545,1.0331843929388844,-0.00853420842586452
0.8665129333879433,-0.3984696711481551,1.1843685928180685
0.07163697985747297,-0.21230769463854912,-1.6775899382189834
1.5723971915188366,-0.7843555837574839,-1.3546200760487679
1.1208996909823572,1.146601781234677,-0.735269245277748
0.01887573118304782,0.012066305078014119,-0.7506813494260915
-1.9046049075652107,-0.24077878364473204,-1.0646834256211113
0.3107787119683816,-0.24938387507538048,0.15639851194584625
0.021046651379449544,-0.4349057749967425,0.3466064557222067
-0.7054118635108806,0.8850681337983246,-0.13932787412303166
-0.34914043689141244,-2.3193110151216674,-0.5876684326740826
0.42220003939724543,-1.1876056672759843,0.3637594178569266
-1.3543098011623602,1.081290381527468,0.7293559998195819
-0.8670469099516346,-0.7004824069612805,-0.6999535905840759
1.1892699459289369,-1.3497609731253544,2.0231656025548808
-1.3964791182901963,-1.3849181483778454,0.31272175105151456
-1.352026790002337,-1.3321029514619132,0.5173092898262587
0.32540785294498636,0.8853390480047123,0.8009432972708078
0.9614819440697118,0.7955506141375137,0.004129603596304379
0.8487905315609775,-0.9980367768843181,0.7873947669787866
-0.39384315972912115,1.0552127969112122,1.7742881849441614
-1.3175966741194387,1.2556963335433402,1.37626654239111
0.488746071613237,0.5286115651681607,-0.5368042906011572
0.39536956618425173,1.6248531481960187,0.4924726601311084
1.2950861504287674,0.40638236229696434,0.05219101952410505
0.37030683378175944,2.7503132199498737,-2.461806914329792
-1.5539751874104892,1.5265775356439761,0.4023883981817126
-0.6996919291774791,0.4055337277790001,-0.3838851073479152
-1.4767311504060299,0.4444861618720332,-0.7229557436660986
1.6167179620015988,1.1284295457324416,0.07234464298653864
-1.1978577447643737,-0.8131333779781337,1.3968878715795936
0.312637834644713,-0.5140563697472643,-0.42187212986730654
0.017335020524915815,-0.2558962464723056,-0.44563744647069997
0.4922211752297996,-3.7952645259423545,-0.06808038439557522
1.5020061920493724,1.913040965725702,-0.6014952388555869
0.9822604537917962,-0.9055461328576382,0.5039475961651325
-0.810162459544673,-0.7984513455231872,0.29265294121580526
-1.3108045023642325,0.6163176541419281,-0.42996627922317754
-0.9937014761194385,0.33537552004340354,0.5019737671487133
-0.46820789301307486,1.6296870436461985,0.1435869596992428
0.8508340492623835,0.4844895590929006,0.06522904965822629
-0.5180628082374621,-1.7856484631736576,1.4978868872773414
-0.1916277347747309,-1.6916790075555415,-1.9348455638148934
0.3718331974890347,1.485955027057126,1.800657902351372
-1.3551459119689018,-0.5199191168653036,0.9672338720268754
-1.1297055501757913,0.6155418628324937,-0.7221957577874889
-0.21812427340602425,-0.3281797514032888,-0.053153893059623744
-1.0386220082997013,0.057564114001974746,0.7512414682020874
-1.31334077122626,-1.0051064741353937,0.48022959107535884
2.1391975692475214,0.3890657227847867,-0.26027213832277385
-0.956789278376456,-0.40574505761368035,1.8289104901240403
0.27638551087652324,-0.6022745360128128,0.11764066792972097
-1.2947751161988406,1.2056339108796972,-0.397293562890536
0.4031188170186287,-0.6075012743474552,-0.7963099682329534
-0.7029861201792372,-0.5294944822265644,1.555026877139058
-1.6697333682908835,-0.22412039860980082,-0.46723843255156083
-0.04920546174919574,-0.21643971002713497,-0.7849880120646859
0.8098506335567156,-0.8416191052535196,0.7078022296700115
-0.28527321051993226,0.38507448089633073,0.7936604447445224
-2.308668898536209,-1.025221792299232,-1.6145703020227147
1.4559995869574165,0.5562885095774512,0.8577725858680558
1.184390199637439,-1.9074952138177912,0.09143164405273983
1.1288921756834036,0.6618110323283024,0.013444851449099826
